date,1D,5D,10D
2012-01-04,-0.45173715036212725,-0.1856366724985374,-0.44390692660333336
2012-01-05,-0.09599656168054319,0.06976129992919393,-0.33387738337927225
2012-01-06,0.0744125192748156,-0.10724831287517553,-0.32767978343034976
2012-01-09,0.137166702382468,-0.4160354603634916,-0.3282850948287692
2012-01-10,0.24769481491732878,-0.42321385793631944,-0.4005370146274133
2012-01-11,-0.16483426449129943,-0.5420193326125361,-0.40479736720427867
2012-01-12,-0.363187803003375,-0.5441684888305639,-0.3987578733553335
2012-01-13,-0.5041597772604149,-0.4182580897762716,-0.08564952261241322
2012-01-16,0.009320745791721617,0.030780799753305475,0.256863368164297
2012-01-17,-0.45636505918801973,0.0009164093589172668,0.3442475767006257
2012-01-18,0.007596753379453123,0.39139904005416104,0.5545665545261852
2012-01-19,0.27284492074600936,0.36078099755032583,0.5385604223000772
2012-01-20,0.3428816419709824,0.3714324379067583,0.47479282364240943
2012-01-30,-0.10844841231983342,0.35400867402050507,0.4532935572546261
2012-01-31,0.19734422444699384,0.4250081063527044,0.510167770428036
2012-02-01,-0.048608974544044156,0.3741569228809374,0.42022984270165153
2012-02-02,0.2411719025542981,0.4278321946659158,0.37926155044036947
2012-02-03,0.3752439581906871,0.3325491719408574,0.3933825105293109
2012-02-06,0.12916295081558263,0.33372395357084295,0.24972073436454975
2012-02-07,0.025470826702229412,0.2864285372243583,0.20653154905401633
2012-02-08,0.042546248198914595,0.17723082339841348,0.23540221098364136
2012-02-09,-0.030595073224147635,0.15293154622701838,0.22670419622119609
2012-02-10,0.2978226756317131,0.18542674881663157,0.20274481101488065
2012-02-13,0.10941912320492726,0.013634000498401199,0.06521751585509497
2012-02-14,-0.112929404597084,0.03581966120990225,-0.1219209882087584
2012-02-15,-0.18536528833585733,0.19876908240664573,-0.055066226507141096
2012-02-16,0.0868724059751705,0.25808434756890347,-0.007584734135398155
2012-02-17,-0.025498206625509577,0.10730418154027889,-0.050549691872892565
2012-02-20,0.14451636118328473,0.04793638686426175,0.014379468092539437
2012-02-21,0.2317918232034633,-0.14459424040562763,-0.004653070603240685
2012-02-22,-0.026696318163500505,-0.24350462569635567,-0.1043029230137395
2012-02-23,-0.18433076005425678,-0.28213481364072424,-0.09070176647555042
2012-02-24,-0.09320985813978677,-0.21791341659567068,0.0509056584806216
2012-02-27,-0.26232820968744786,-0.018168981385759966,0.22852206634652264
2012-02-28,0.1836764659080734,0.13784988960429467,0.32809292836223125
2012-02-29,-0.08288513048969297,0.04020892834221121,0.24375405992815158
2012-03-01,0.012667748121673999,0.07155623215354626,0.3100683969042073
2012-03-02,0.1271210055357917,0.22609736318237825,0.31032023138998643
2012-03-05,0.08342142917458584,0.3123013759844763,0.2964754220502557
2012-03-06,-0.07638177499204475,0.2584240402019759,0.21368799932196453
2012-03-07,0.0543276468388446,0.188660500531736,0.129787975009985
2012-03-08,0.20924242565998244,0.17416079048724878,0.0897953962720833
2012-03-09,0.29023658081096915,0.1570815531502028,0.024419432201296165
2012-03-12,-0.0918848069832191,0.16060716830608596,-0.04113006081632253
2012-03-13,-0.09325100007538961,0.07655963226714839,-0.07143639008700606
2012-03-14,0.17890716023708386,0.027647347650085165,-0.07574871688438628
2012-03-15,0.20588236164088503,-0.1873372172769644,-0.12061255486181865
2012-03-16,0.08825903644786301,-0.34434652509545743,-0.24922900223452452
2012-03-19,-0.2122305487338151,-0.2817942070422673,-0.1620646308436176
2012-03-20,-0.3068091116480701,-0.2187528176066634,-0.07265186521685883
2012-03-21,-0.1445281885152234,-0.15928781414218027,0.03345791697300854
2012-03-22,-0.10386926206194934,-0.0501295793450093,-0.00042526082674547097
2012-03-23,0.1875831137102145,-0.11198491172287517,0.03969609165470358
2012-03-26,-0.026761191966771035,-0.05037544615677272,-0.012573613302121282
2012-03-27,-0.1319750556076957,0.09444038212211055,0.05309459496880168
2012-03-28,0.08281075306084769,0.22724666474132318,0.11196177108458173
2012-03-29,-0.26834548507071765,0.09502955591140697,0.08074335462481977
2012-03-30,0.3688329169290435,0.22570783468867617,0.1318646505593264
2012-04-05,0.11897479114643233,0.01956311526095814,-0.04256608356168817
2012-04-06,0.07286556264894892,-0.011844036295834859,-0.1846482769867002
2012-04-09,-0.2504891426106297,-0.04712689207027765,-0.23704546697069898
2012-04-10,0.019368607676073065,-0.015047653737924499,-0.2459143929346542
2012-04-11,-0.062266263367513446,-0.1229194136767986,-0.364251081957344
2012-04-12,0.049758898175651746,-0.10301565087637492,-0.3629864675117768
2012-04-13,-0.15887771174766352,-0.229216353416555,-0.29246077878403176
2012-04-16,0.0063813285504666015,-0.27845405516546673,-0.2297586771421732
2012-04-17,-0.1014082934619822,-0.36024320875647414,-0.15871922409245365
2012-04-18,-0.0564479994719103,-0.40841195247901835,-0.04900834174043332
2012-04-19,-0.23895129098723608,-0.3584935523293963,0.03326491410402977
2012-04-20,-0.23250765616744268,-0.20579856647109457,0.10411813211585587
2012-04-23,-0.2242694073157298,-0.10627305032307045,0.19688822618538498
2012-04-24,-0.1512292062210075,0.12324250179124285,0.3378695637158769
2012-04-25,0.018910523757278672,0.3594356989282908,0.37932593662248404
2012-04-26,0.14009525767417427,0.46133975990535536,0.3408540225718077
2012-04-27,0.043082301183872455,0.3985321484447343,0.31703193886647196
2012-05-02,0.2625252285059733,0.33029711857990857,0.28557002691531064
2012-05-03,0.22039404791919195,0.2129482420373384,0.18219906668875996
2012-05-04,0.22255487411065297,0.12022244619520452,0.0493431585373561
2012-05-07,-0.17384755973882293,-0.03740048626251934,-0.030140895924592116
