0,1,2,3,4,5,6,7,8,9
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.09726865793765503,0.09918195671958374,0.10081582342843524,0.10226650061765696,0.09920920612983465,0.09600622366524518,0.10121169167455928,0.09550910299153281,0.10192297804513224,0.10660785879036469
0.09629357884796866,0.09859689229866156,0.1059171866140569,0.09947614670153793,0.09817330040421435,0.09672077610090145,0.1010802377268887,0.10008702541807953,0.10040428682478868,0.10325056906290221
0.0949281167799342,0.09998151789236694,0.10754307115478251,0.09841555219528537,0.09966329295211933,0.08913438195298982,0.10340305887703473,0.09870399317332841,0.10183901212053972,0.106388002901619
0.09476483210389879,0.09972935951020533,0.11193934120033605,0.09786416460392172,0.09778153916311944,0.09410796116249713,0.10304983791007438,0.09721864816206784,0.09995407463054783,0.10359024155333157
0.09388906091265281,0.09969154975264284,0.11064074411742175,0.09719807546663065,0.09709156053664278,0.09236317056544277,0.10805836863565779,0.09977534480046388,0.10050854561859314,0.10078357959385154
0.09338555931127977,0.0964032565746216,0.10520684717874437,0.0950368604660217,0.10026345947030807,0.09712599254878274,0.10480586451621923,0.10311281977247466,0.09856547866925273,0.10609386149229516
0.09367388729254983,0.09383070743934756,0.10324265908863943,0.09674271780082369,0.0961618225903529,0.09411650852259339,0.10402721533017645,0.11255611940487388,0.0978400309196852,0.10780833161095774
0.09247667498814076,0.09528139353541638,0.10646279367929228,0.1010588142150367,0.09235760342224195,0.0885354052509614,0.10112080177889461,0.12241174175411072,0.09849722775878764,0.10179754361711768
0.09920141692065497,0.09094232720648854,0.10730408702590466,0.1114136219470463,0.09080333174008562,0.08502300269329906,0.10866518393883251,0.11430391576787452,0.09614806979784646,0.09619504296196744
0.09951260837338917,0.09637656227326785,0.10448454798365887,0.10671719184102904,0.09942761812042561,0.085075397279174,0.11564122351915608,0.1069525641454639,0.09656613252046645,0.08924615394396918
0.10301271957330883,0.09487292565158532,0.09991195127314759,0.1061745233352749,0.10220405319578546,0.09472152699901955,0.11439988719401344,0.09932456555140136,0.09405983485921202,0.09131801236725152
0.1235979482628097,0.10042258939968798,0.09393660147146182,0.10094746710523368,0.09315989125546596,0.09874806948118219,0.1089079029210824,0.09216333230810907,0.09067020160493258,0.0974459961900346
0.11760706961650062,0.10437630297931098,0.09522137239089526,0.10470291389036929,0.10629061845794974,0.09393047506699723,0.0990648615448511,0.0892385119933442,0.08937609460814969,0.10019177945163192
0.11042038673682224,0.10622308719579537,0.0968877929666971,0.0991021108242177,0.12966602042152214,0.08824541412551898,0.09216502093828415,0.08417821148251227,0.08768969410912296,0.10542226119950712
0.10512911174058967,0.10913597009552996,0.10536688355827245,0.0980378284765097,0.13914445010507137,0.08354897174330508,0.0943748596924376,0.08008654123309991,0.08488375769523888,0.10029162565994539
0.09298629724790634,0.1131229197956203,0.10672152816224974,0.1016582854941168,0.13738387328949775,0.07902834582797998,0.09172626899560826,0.09179938291221121,0.08726009328413471,0.09831300499067497
0.08699390877931337,0.11483606280032047,0.10626916677008467,0.09484552168734631,0.14642144650832256,0.07786108621088743,0.08740558456454076,0.10189658152113992,0.08995542023768596,0.09351522092035851
0.07977107675827824,0.11308481772538627,0.123451335069239,0.09126488409413792,0.1367131026326399,0.08092871202266551,0.08950935709212576,0.09774392973605628,0.09839611319254205,0.0891366716769292
0.08131576094438353,0.10475621882574362,0.14058756478930295,0.08710119516009482,0.13490942605038336,0.07315145732417531,0.08764108153812791,0.1087704053604398,0.10092098723857405,0.08084590276877465
0.08090330915310227,0.09612834208962277,0.1496981759077568,0.08334933375084608,0.12948830614900436,0.08347630040851955,0.0859170317770725,0.10753619104221636,0.09142111198651759,0.09208189773534167
0.08135986026042806,0.08694021353457632,0.1400563426297128,0.07854308101760495,0.14296902222368224,0.08858858779774331,0.08251781171471875,0.11453948580501709,0.08577193375273705,0.09871366126377938
0.08028781808593957,0.09039976280006455,0.1352460799380194,0.07905093688321604,0.13418644949790623,0.08454000382065364,0.08148121545252952,0.11779064200452509,0.08074304073613334,0.11627405078101254
0.08096014086742008,0.0961821277528994,0.13881646840605882,0.07633318288181937,0.12105211982052291,0.08411935156319644,0.08426673211417027,0.12926493120852808,0.07841631318459652,0.11058863220078809
0.08067285320254226,0.09903323004220532,0.13109370670687379,0.09233451256913959,0.10346767669327447,0.08234771191751557,0.0790636053079943,0.15170160353643014,0.0862443411052227,0.09404075891880177
0.07519458242274332,0.0914973700086529,0.11678540626426152,0.08071049343572693,0.10835964378118036,0.08293621263553275,0.11569629413564328,0.1497563994925655,0.09197396961734701,0.08708962820634632
0.07111658016782195,0.09582688315992767,0.09568727875365443,0.0710079331271586,0.10747042480022694,0.0878149939668009,0.15807230876718004,0.14627967719019003,0.08465362216110843,0.08207029790593112
0.08012958939920158,0.09866705437298627,0.08007827558654447,0.06787299664845943,0.11527328450801741,0.07673032752145907,0.1765909117014676,0.13718414093221531,0.0908695544561477,0.07660386487350115
0.08227452879033342,0.08748408517139745,0.0725676704933756,0.07738130763510849,0.11414494474501827,0.07040548889553153,0.17482516452547417,0.15030710620021737,0.0995180214444231,0.07109168209912071
0.0813249241804635,0.07597696975690912,0.08477056926624901,0.09255144096640759,0.13213758937667494,0.06355542035726064,0.1728692036547421,0.13791735691848506,0.0949180025413134,0.0639785229814946
0.1101418102684525,0.06548541902892326,0.10587495484253286,0.09411907641114767,0.11646862729960678,0.057513562782317736,0.17329275009394052,0.12026500529126104,0.09948899980372747,0.05734979417809029
0.11619581214102495,0.06492232415574709,0.11929164102225906,0.07875464299845214,0.1038022753030279,0.05861763719625792,0.15248219538605856,0.12347507808102412,0.12119471451595656,0.06126367920019169
0.10990352056603456,0.06548524000094529,0.12682765093835885,0.07461939082409184,0.09180149224428015,0.06457316101716547,0.15238803399069906,0.14661088604095054,0.11040997829866182,0.05738064607881239
0.10341405295128166,0.07559921187329963,0.1432328237935412,0.06587424723425947,0.09173952032999784,0.08248907912251173,0.126120586288781,0.14730001104738147,0.11001587159597619,0.05421459576296982
0.09025802095213598,0.08518115984216937,0.1279235526788373,0.07011189787936982,0.09010009953644964,0.07689142133781965,0.10481104781878894,0.15952036082662466,0.1435426961504012,0.05165974297740335
0.08728281824978544,0.09670052533286701,0.12149059073363408,0.08765641556513762,0.0866260228552601,0.06726526060025935,0.08900364382030705,0.14475407013406125,0.16858534421656818,0.05063530849211984
0.07310286851640758,0.08770927209391861,0.11702200963555702,0.11721086611649018,0.07921995406536078,0.09104218176232878,0.09691701367768593,0.14935638294908218,0.13851255163202184,0.04990689955114713
0.08569832536065046,0.07305193300619203,0.11160744873553716,0.13382415001052717,0.09376762808560526,0.106323183468963,0.08337985657100151,0.15966438656517637,0.10697587744700122,0.04570721074934593
0.10805959177609215,0.06824104310170065,0.09635101494735622,0.12424064915696274,0.07776658266338687,0.1282154524590715,0.08992673571410437,0.16540959294558058,0.09370504378152264,0.04808429345422233
0.07987469022261702,0.07969013933205349,0.1070438896662008,0.1104880430782052,0.071311717535177,0.13592218591591204,0.0993197673117692,0.16527886748040677,0.09503803477060958,0.05603266468704901
0.06419063284376947,0.06601245739129212,0.09974035223098468,0.11021984853850757,0.08854590939374363,0.12199896811190289,0.08615817748814501,0.19693325476996112,0.10149875654817918,0.06470164268351437
0.06500521069815407,0.05481275940154098,0.09720474273506088,0.12263942198980167,0.1114864238454655,0.10358136703004105,0.08004435590051755,0.20641495883182118,0.0852381362644643,0.07357262330313266
0.05979583195056697,0.04896017555881409,0.0958003689682102,0.12940271498613656,0.1442022527235135,0.09047804104106023,0.06596394601197329,0.20703520102721754,0.08094855902733013,0.07741290870517738
0.04971504226936966,0.0406989731234862,0.09640614971515135,0.12785903488856443,0.1718890336924591,0.07741677788129243,0.07666995812611976,0.16329316357170962,0.10784019299801291,0.08821167373383455
0.04574375117694448,0.03860092703056097,0.1327079131206587,0.1388083276463488,0.18953263660142253,0.07032840667859996,0.07493196072404971,0.1396038397640122,0.08958257234673812,0.08015966491066454
0.051249599609948585,0.038690320756283196,0.1422937657211262,0.15008846530182968,0.15836314304816254,0.09895714307383778,0.059762492942777974,0.11301028421060734,0.09747095258433212,0.09011383275109452
0.05107033675367475,0.0346716061267832,0.13518116006428835,0.11227221541506975,0.16564738266217843,0.1271551263821926,0.05911939920139512,0.10377181778084127,0.10868826175917462,0.10242269385440188
0.05339022491823109,0.04211194428694498,0.15191301492910106,0.0824398586516577,0.16345418959556493,0.08755671572897476,0.054859941056708224,0.13828065310550197,0.10637168648437138,0.11962177124294393
0.04984155969190223,0.05966571476936236,0.13922740404845763,0.09077973363133447,0.1723662667911357,0.08849365988440373,0.04932703573683143,0.1355945009341277,0.08907239390192513,0.12563173061051958
0.05276781868132963,0.07881901834262066,0.11480320988538754,0.08242543782242726,0.17501990511755708,0.11579208571913724,0.04290754267141581,0.1422859860572461,0.07299406893683731,0.1221849267660414
0.06466218622679815,0.08256939504871344,0.16357116124111698,0.08803073596957052,0.15347019335111317,0.09243602891956813,0.042527513996431766,0.12321999681398424,0.07763002325086893,0.11188276518183474
0.07947472699914837,0.09419588013791137,0.14858988064924894,0.08071981494171686,0.16284349987967917,0.06754080160851413,0.05427670059459359,0.1090303538032619,0.08863640705624018,0.1146919343296855
0.10314432348844234,0.10322742588843516,0.0906912625391728,0.06959785448490427,0.1673262930685266,0.08400316459828187,0.05949231951116194,0.13029694079154794,0.09997745658225354,0.09224295904727364
0.10946914005039991,0.102602847965689,0.06606962300640196,0.06976294284758638,0.1778710630797829,0.1122475137219424,0.04787932286918509,0.1158665588240796,0.09700194590336937,0.10122904173156344
0.13426917382371104,0.10693118363709708,0.04982896998778927,0.07873487720934436,0.19119092424531664,0.11554816742978688,0.05402496501419157,0.10125237838121583,0.06713806692485252,0.10108129334669474
0.10348317294874014,0.12098330432800043,0.041826195752731644,0.07396256131160178,0.18548922839010734,0.09726590289957854,0.07273653982732031,0.13077619863638532,0.054925621325494965,0.11855127458003972
0.09303498763342842,0.08506227456743057,0.042665033978733224,0.09061748266753596,0.19103074401279355,0.09787683227382547,0.07671956388075601,0.13926716153353075,0.05561257996152455,0.12811333949044149
0.08504892350477623,0.0706326527893993,0.045915542888218835,0.07578272105359125,0.21418539243200643,0.10383039588692719,0.08887359944927757,0.15180545191394326,0.048935205161311474,0.11499011492054834
0.1020133872858791,0.07962855006216411,0.04088331832590362,0.08356314251362715,0.18805182871381312,0.14309371036310392,0.08429471494644566,0.13921210629175398,0.04834124025158659,0.09091800124572272
0.07177389254958516,0.11256747931837044,0.05153188691767722,0.06059075547702535,0.20150375074933655,0.10939763320363298,0.08563478884313708,0.13552116286645666,0.0851309428263226,0.08634770724845602
0.05270726275437859,0.08905287383794162,0.06502145952546126,0.044309923795796395,0.2185751132864385,0.14767730759661557,0.08781284618219765,0.10094189281211385,0.10562971295036643,0.08827160725869017
0.04681313398677555,0.11532509476352681,0.06879164916057377,0.033217195470884225,0.1838530596201039,0.1259138856306679,0.07731902953062474,0.11474884151048594,0.1103060342374026,0.1237120760889544
0.048164834385502696,0.1289402887795755,0.08655709065297633,0.025731032187702913,0.18017841644993723,0.08729466937159666,0.09620801493000673,0.10065689527019296,0.1088670623262595,0.13740169564624957
0.05270078000980858,0.13472644051204744,0.10299978097635991,0.0373667278270248,0.17693499568325927,0.06327698443243943,0.11170571284750358,0.08878676409502607,0.0851430421770962,0.14635877143943476
0.0592231537998847,0.10936387252662245,0.08086336561152803,0.03288792101321033,0.200677358730862,0.04714678005433927,0.12676556984321752,0.07910563815014923,0.08172492053569692,0.18224141973448948
0.05116025361070161,0.13364324330976754,0.09278369224892909,0.03406015451690812,0.18378574281519952,0.040057318593768904,0.08182687596242325,0.09526561927777903,0.08501670890240408,0.20240039076211888
0.03746776025780782,0.1718809522529416,0.08098942146778498,0.03151130518016713,0.2068231917576539,0.05931901803704277,0.07088921320783036,0.08570194641041264,0.10287858223925264,0.1525386091891063
0.046418460190518276,0.17969416935965787,0.10285192343348108,0.034876489475429186,0.20766034489347743,0.08157183093026461,0.09111566553146312,0.06481415039160547,0.09113621003606587,0.09986075575803692
0.036349136495232186,0.20332726762882855,0.08835749351335517,0.04723820875778113,0.18171116303360457,0.0902333387357765,0.13579395946688902,0.059361567792935166,0.07620163240342019,0.08142623217217745
0.0352160782401177,0.19291606939816883,0.07172185074684989,0.06501767374509501,0.15737679375600386,0.09361604450314898,0.18627284058131321,0.057875032219377516,0.05815991464221946,0.08182770216770555
0.04193882806587572,0.18566277901244224,0.06536098392190748,0.07801775773831854,0.14548631170254162,0.0877090825173268,0.19377893140082592,0.06305448068017688,0.046388373174132955,0.09260247178645171
0.0682548416215794,0.1328820972594633,0.05213164429788238,0.0851950182770901,0.16337992239154203,0.08038590657354261,0.20400741263986977,0.057803380263055176,0.044221114020736786,0.11173866265523853
0.07932662055613271,0.0946839972448208,0.04646817502699696,0.09533409789877022,0.14440066462705123,0.07392493208612119,0.18749139146165872,0.05473894841807397,0.07215114622164036,0.15148002645873362
0.09208635303466906,0.07723911890907657,0.049433507589721176,0.09788760196230585,0.12447907211106393,0.06503381731974174,0.18958836315569347,0.05564448790106216,0.0834238037120024,0.1651838743046637
0.08582672981802297,0.06200026702923948,0.04480744933403439,0.08158195784289939,0.11147123034143006,0.07226800558073695,0.19074236765758953,0.05162999817571741,0.1048734925628121,0.1947985016575178
0.0838728244193781,0.05400092373564716,0.052956708376991,0.07356204339912291,0.11531198339007717,0.06876524773836802,0.18642988585732856,0.0467866199006168,0.14786715774493184,0.17044660543753842
0.1045773309882767,0.04851370256874222,0.05544896257054056,0.0616113560733507,0.13938228818193782,0.06444736785046813,0.19427346029910791,0.03536022256817261,0.1472322330595697,0.14915307583983367
0.10773610444608281,0.04688059973847181,0.07241727432627651,0.06048996732380245,0.15858846962542386,0.0772475146720147,0.13810872533612184,0.03747833493212379,0.14210750474576306,0.1589455048539191
0.09942791044810463,0.0580301731986483,0.060525077723033546,0.05217172427123174,0.16843553152205076,0.09586238373945229,0.10865491255541726,0.06363398831287102,0.14596558404272922,0.14729271418646123
0.11241097293631457,0.049462837826232633,0.04618575051801173,0.04624333031250357,0.16094070390700266,0.11061339451439582,0.1446016852887611,0.07818014031299922,0.12464473297572022,0.1267164514080584
0.13721402493896429,0.046039074362391304,0.041868919401873365,0.04418979751426822,0.1771130749884773,0.13026771018324912,0.08912586690911171,0.08226995610226313,0.09470493037820782,0.1572066452211936
0.16234235032328784,0.06488432825443374,0.07435254015309034,0.03611725431106674,0.1766936832248746,0.09746346077766954,0.1015179879798396,0.06632430738132553,0.08741699114747825,0.13288709644693375
0.1482557027667063,0.06714512114629298,0.0761028808563568,0.041076246289346335,0.17667685542716424,0.08658595074816922,0.11178523483011521,0.061006475863659565,0.09924501558425265,0.1321205164879367
0.14518558987330882,0.058817093420357854,0.06154337564358828,0.04013307562749613,0.15843816514424394,0.11602923570872536,0.11966284647806943,0.06736867990831844,0.11495000049380508,0.11787193770208666
0.16001957462916644,0.06065144697472301,0.06226339440113059,0.041187189765730284,0.15776001175120094,0.13679461781531793,0.11482370080522375,0.06864562862953788,0.08525053401332017,0.11260390121464908
0.17546411813235419,0.07300223121197487,0.05939058267914674,0.037273271587906144,0.14828568362682054,0.16870169217471737,0.07925816207223527,0.07230316570463544,0.06343203279890257,0.12288906001130696
0.20127892015282053,0.06051793647096314,0.05734434826315012,0.03881807228554706,0.15971805847837858,0.1821164677262783,0.06649346111726452,0.06778637166581165,0.059368589803826234,0.10655777403595991
0.2261987538182565,0.0481568229081012,0.06584347473239893,0.044649065188029184,0.1746517333737956,0.18030703809553905,0.051640701203837513,0.05704260512600046,0.05921849961153071,0.09229130594251089
0.248634080684792,0.04060918491860755,0.06994611112847321,0.09029767727472356,0.15549606582836356,0.16962504276790574,0.03936930833326396,0.04770733404964803,0.0507991745704574,0.08751602044376504
0.22920874785471312,0.06795782053491542,0.061922035014760714,0.07586553222694581,0.1448942565518447,0.164424449269982,0.051043045134925316,0.05463457931016795,0.05930764424540411,0.09074188985634084
0.2324571949387606,0.06343003663291735,0.05943239874176605,0.052093999704310674,0.15009331093689873,0.14835057879764935,0.06252618559864714,0.06380817016238478,0.07486965697738517,0.0929384675092803
0.23597101695153455,0.0554843867138179,0.04714066618087913,0.04104724815100522,0.13134576618199248,0.11995459602151139,0.07380848494943419,0.11232147772535563,0.06535093589201275,0.11757542123245665
0.22561571924578103,0.06673017522162807,0.0512264176180673,0.03153812641795468,0.12226188835036801,0.12900413287695525,0.06756205469323376,0.1065990572332278,0.07548067276984409,0.12398175557294011
0.22620412156944975,0.05769895452479868,0.07577052648783808,0.03080128002317312,0.09200282397638176,0.13557851493891163,0.058638591114344635,0.12213337006581593,0.06187752763436417,0.13929428966492224
0.26056054355014824,0.05441535256934354,0.08209702729432894,0.029951887683172872,0.07653603846334724,0.12864656102836855,0.04927055125685812,0.13373683009121234,0.05364905031911778,0.1311361577441023
0.2421548022710465,0.1194601046624095,0.06879049121830372,0.03009134178283093,0.061390636180005974,0.1442406882775567,0.03690273338298395,0.13380457660758951,0.056540329115404006,0.10662429650186923
0.2038256552209481,0.11578917224796727,0.06595459956293831,0.03756267611704743,0.0596867192992176,0.1078861958708661,0.04921487332284389,0.16394135597218548,0.06416238324321956,0.13197636914276634
0.19716942129201606,0.11188276603688666,0.06841426726361477,0.042540281989623153,0.06226565427482175,0.09697714147050106,0.05037681362560871,0.19543907743737776,0.06414146671058157,0.11079310989896854
0.18905599019104163,0.0908333249030157,0.07480337227662738,0.06315148614490827,0.06608724218169808,0.09810084635076882,0.04718069122632404,0.21560281522765687,0.056376881704524366,0.09880734979343489
0.21161859481543127,0.07719319333975802,0.07338961196623593,0.07668686228391348,0.06948344101171267,0.08791559454825149,0.05232098730938212,0.1899426055727207,0.062116512506120485,0.09933259664647404
0.24795276449139206,0.07336733257747166,0.08962758826488029,0.07155365998968967,0.0655367975912009,0.09839280877937033,0.04323342166225808,0.15654793302477682,0.055948589799090405,0.09783910381986968
0.25332331058397317,0.08514425935104174,0.09296173833972882,0.06732876594352268,0.05526695237054739,0.10732460013431419,0.04444519193667038,0.15398420352815975,0.059766417676796454,0.08045456013524553
0.2798653785073201,0.12511801988013901,0.07140554884892039,0.0574668266750683,0.05019349912066568,0.09436394291230914,0.03477118513960458,0.12612644591545663,0.05285772451420015,0.10783142848631598
0.21205321152105808,0.20852744472405899,0.058353285396231455,0.0580980876356838,0.04987534358988794,0.09181098492778324,0.03513654877934137,0.11225137464713851,0.06964447578733497,0.10424924299148164
0.20873530960484327,0.17092635153944208,0.05034330485037842,0.04498935032689375,0.08250090978785801,0.10886639273968177,0.04097550466346784,0.10997198455779761,0.08625402904583783,0.09643686288379945
0.1824722402432849,0.14074973937796628,0.04619047698270841,0.03640227653780097,0.1074847534015522,0.13185119999144979,0.05727047365427298,0.13442854912682473,0.07731422375328585,0.08583606693085388
0.20039445416037258,0.10778853720493857,0.041539315555931274,0.032728841902222465,0.09422839621017634,0.13764480992271236,0.0762949541693276,0.1406374963640183,0.10226060364210897,0.06648259086819158
0.17719533933436146,0.1257549525376887,0.036405823440943876,0.06506708082408372,0.0683655952011783,0.18062174733279543,0.0833169251623722,0.126004716447555,0.08255629615873464,0.05471152356028654
